0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897,35746120.497897
49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921,49292612.8259921
80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024,80842750.79727024
18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774,18118030.53712774
96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405,96843379.14523405
21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853,21638149.975210853
77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729,77613465.93264729
17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982,17078070.365969982
103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108,103681806.59447108
33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825,33772092.390741825
120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378,120490436.30430378
25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692,25465927.661941692
122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828,122804166.72390828
25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184,25670812.774399184
166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176,166543892.05142176
26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717,26970032.319721717
125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311,125144932.23208311
32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011,32227345.740011
