0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763,55864646.534763
20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552,20809546.036336552
111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094,111589691.79701094
21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326,21812844.750860326
100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383,100197342.29939383
18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388,18342316.9850388
91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906,91187047.87229906
22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455,22671776.779927455
109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373,109980931.63095373
21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521,21304963.22340521
103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906,103419926.44595906
21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556,21768591.551286556
96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744,96703419.58828744
21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106,21736346.683496106
117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958,117161735.02113958
20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521,20673082.08723521
110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673,110794478.08440673
22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358,22484173.059891358
