0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485,17873060.2489485
38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766,38545362.193063766
39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627,39748569.61962627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295,56371413.689408295
11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766,11999068.731991766
13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211,13748243.588168211
45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663,45696556.24336663
458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638,458631.4447639638
108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156,108625833.53448156
3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162,3653974.154872162
88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453,88567571.84220453
7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566,7013408.249232566
77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285,77538409.39513285
8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524,8335384.9465524
91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079,91652909.32504079
7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394,7344618.248810394
97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813,97602005.063813
