0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475
70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973,70661010.03057973
11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005,11007705.33392005
28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085,28800582.703488085
106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074,106474706.19461074
89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253,89945759.43752253
10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444,10092242.449179444
93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624,93935624.64575624
7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782,7935001.26750782
61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137,61368079.67224137
5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314,5238931.735076314
27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115,27858995.28366115
79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916,79452282.981916
73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743,73670039.56051743
9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834,9620311.437460834
111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697,111542812.58894697
87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425,87681655.29891425
9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732,9326731.134822732
