0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475,36381992.56518475
72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119,72602553.17071119
101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563,101274516.56610563
100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448,100843597.22375448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002,93882892.77696002
97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805,97497.17052390805
54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189,54358700.94791189
74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254,74646790.78650254
89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047,89139527.92525047
62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795,62378419.43622795
68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946,68519134.11858946
53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676,53618158.58511676
72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543,72332187.80491543
65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985,65855814.385310985
75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479,75330877.9243479
76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512,76194636.88191512
5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346,5193501.350006346
