0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
59840112.9596775,27527026.4589609,20437734.9430677,25526783.09724385,139841400.6196025,28373054.9145038,19170940.40475615,14224432.1954099,31494307.99338785,24661688.6560037,25943998.44027895,34863037.9180833,73498378.8801355,41272421.24451485,18817234.0842419,22191495.6543805
75356940.087226,36805047.67658385,26888620.94139125,39041249.2974235,178396917.9221225,43598243.0523827,28043842.892584626,21573734.9291183,49284428.64721785,36226028.85298035,39748517.2894704,46646494.7257628,103837636.28644484,54703708.45092475,24856305.844230402,32642938.3476923
112419719.88838398,61909264.420801625,46402238.83395624,61746968.836042225,205972718.1283989,85123293.51638249,47607698.843068905,33233621.909418624,93117678.4040359,60546248.678024754,76941424.22624975,80081893.92136177,188536570.08260095,89391348.74138948,35541601.29306171,63312222.850886874
80847288.78568208,37422180.751434155,10137934.401263474,40982266.26682302,213022581.8831612,53710914.78926615,9825143.948765533,7008435.984031171,58738769.94413073,37140455.091234796,49484988.74142613,46142058.59906,106609622.13921,51909223.64547787,7088145.606122008,39846174.77828306
228045274.67513078,93650526.63386801,82302634.8820112,117053827.5599933,739288842.3032151,116335515.43612742,90579265.38485187,59523667.54174694,143845010.439999,98358654.95615298,130228016.38869706,131506216.85627897,344324557.7390872,128824011.7217358,58330815.97154452,97248977.43166298
34123728.2592433,15249637.775348593,12892592.231469257,17371399.326659482,129238393.16837914,17308973.958627343,15562604.833877338,9773522.448190376,20901409.943434738,15154929.222996853,22979854.506076023,20316481.880653914,67379339.49191073,20261958.346469615,11526933.07401454,15718436.85446834
112914982.41854054,48425076.27422966,43468866.08140715,64151428.80027513,280827687.5054841,64452423.8834809,52845811.85014848,30055411.139066458,65708632.11056163,49637649.97658054,88931275.54531506,70156465.69924532,189349846.37444854,67994240.73810351,43274226.495148085,50920086.71980417
24145209.380637214,12290862.937968645,9539211.769297676,14357944.386026552,190080583.78017706,16047796.611639872,11264770.332879446,6217022.182273377,13361935.225685516,11507330.849866178,17038875.68708193,14235195.637592139,114984643.90333104,13999096.170215894,8009882.809287781,10858446.82920507
152995640.8308342,69785370.23787412,55114175.38387253,78690710.86429179,362895753.6303861,97843831.57887977,56330240.47497016,33310077.979574583,80970145.34251228,73567372.53739424,101840678.13175085,88544231.71296734,224938275.19278157,90190837.31290281,38571202.776070505,60239518.48440978
51403326.7096541,23680970.260122605,21226088.114632435,25900130.145168357,108482428.74218896,28079809.58215122,21518886.312169127,12703760.967943806,26337134.699504882,25717782.625119828,38933974.25054939,32730409.876982942,78566153.08430314,31572030.678478517,12373161.644542294,18272889.210426085
185131582.25171036,83468349.81744042,74987575.95184174,106338350.56719334,397322308.13856435,94968840.25653967,81390536.53338324,45628730.015692696,95720018.26067787,82896816.08491395,130247746.36908889,118042339.97063944,282389248.96659756,115004764.01547942,56545479.54564696,77675831.16162635
39706618.07935943,17603965.45195493,14133596.831561357,23648482.636379175,84824600.82026689,23884042.27471205,14558824.347976733,10192246.69683921,21295265.48418367,18185240.631116938,24030880.583194938,25400754.804194104,55819591.104913354,23002986.37531925,15443352.932794064,18221980.65789657
219443732.33029467,83912429.03714964,74334883.15021184,122159833.66995499,403744345.53977275,115910871.72195616,74374399.04308333,47922593.21541608,104169455.48769927,90247492.86639857,114266481.82052815,126235463.6581125,251909403.2493926,110239239.49558938,63877938.066545844,74058643.25134596
43287789.114053205,18758926.664695363,15748700.68622822,27201754.57189054,84739245.88286054,22318795.200570486,17265252.178588573,11091045.759257574,23995361.263905022,20015422.435621977,22281950.770405285,28015885.328855023,51505319.66368669,24284875.590184152,11522958.630437694,13985122.332351744
264311499.88396496,124595290.41793321,83827865.96957575,179258817.0184885,541069314.7607114,152932245.7821081,128778645.81422582,69966328.76929986,150865290.64920902,132343245.98420724,139253690.56678003,188006105.2559084,344795125.56931615,156501490.0926866,76895059.53906426,101101885.48771426
44592895.81012516,19929273.77040397,13134810.570264492,29711135.65388822,103963104.2903106,28147049.586166147,23526455.211426493,10203308.481560018,22604521.587804742,22700641.14912682,21492361.80460497,27073782.053371806,58892803.47400303,24675993.29225085,13579727.963881426,16744601.848333575
210919111.50188935,89011332.19459665,65802812.51094015,113816090.03251496,417566685.26218367,129040776.0852699,104816146.81302524,55168362.8969436,117547714.98242374,114728645.7223313,94976326.76638488,118598527.4947583,253536785.57364064,106139625.05181128,61314467.63486093,79469753.8322238
49011812.770558745,19338573.269836016,18833533.1590873,30800377.557960287,98742195.10025677,33036218.018174533,23674238.901559968,14306696.215274772,33977478.48127042,28929248.290066138,33369819.11185605,28898392.65828257,58710526.02779114,25042069.465584986,15881898.94780416,24984675.140539743
