0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
93519148.7224285,43019706.2468188,31940440.60341655,39893691.81981535,218546524.985834,44341893.94072635,29960672.5018933,22230185.1413785,49219841.46534395,38541707.47841215,40545723.0708404,54484550.023725,114864519.55698,64501243.557166,29407894.2340026,34681247.74218865
160845523.75024617,78718882.04140356,57434751.8611948,83644152.25263807,377292674.26762605,93352008.91141616,59838860.06321417,45962472.55414617,105805921.61417449,77775736.76831135,85181129.94764444,99966463.37526673,221913208.02018964,117138928.21885547,53272713.04412334,69936938.02448148
55497307.717961594,24606963.86130208,17110437.190676216,24375234.959382173,653288139.1234201,36783600.46666151,17743999.692221515,12458891.709091127,41766158.07642326,23763105.870738395,32368506.376562916,33914476.89695087,139747191.21196002,39116213.29228497,12986229.26369321,25077824.218018867
174875989.39009142,81117957.92937855,64962112.05071659,88727633.2337262,442338688.11528045,116321530.94858797,63116366.71163468,44396328.11492251,127241515.65306607,80435760.52105275,106869481.8715375,99793093.35421124,232185018.06516275,112722781.10273585,43993232.09351125,86283457.94144222
28389318.89553173,13020355.224673366,11399193.664725933,15961569.046224091,217341706.1094965,15766297.66819276,12387695.010124324,8487704.622139681,18771600.324097272,13537892.106206603,17389418.700932216,17432119.611664675,126082641.57339537,17158494.92772133,8381476.289541185,13470299.045351248
137158355.95578519,62224982.49271539,51441315.95241721,72336768.19692959,335687365.05818886,69622200.78628345,63305175.207366705,38299168.35119258,85577962.63299981,61321000.82934049,95328185.9019477,83502731.89029005,223363801.1381575,82976229.42780125,45643348.24037598,64880787.33285192
77567183.44934098,11071677.776112005,9846405.797547918,14315943.404821362,193059102.1041175,14449580.31408254,12208861.304484293,6986659.574436009,14594355.531108204,11394598.06797621,19476417.44884313,15522345.97488536,129617204.18802987,15055496.120794727,9935349.987330576,11660652.627818314
171533898.18790558,82266559.33951178,65497541.26965791,99760424.68568268,430716320.9943188,112495511.08346689,75575236.98304234,40548030.0294728,93353356.92237775,79140964.53345782,120684648.0878728,99670722.10129943,259431452.2991593,96971023.14938137,53854085.20831342,73098010.73043755
32764443.045137078,15339551.663893983,12230678.146171574,17054653.62594452,115655793.72034779,21267638.996259585,12678005.165982714,7563050.5617638035,17453039.005492978,16021393.989485696,22054681.78104316,18943637.027809106,50191864.012327045,19209425.203012396,8891994.004650071,13485525.876400558
174243250.55933428,78860375.30969982,70431282.00902414,86555246.00416613,370860670.68246156,93297840.87312698,71508219.20086417,41592929.48031123,88615481.41068557,84809979.28341949,131458450.79148038,110059880.15584075,269479821.3632418,105518674.8638604,39720189.72470501,60475775.49089083
33335190.601388343,14314889.689229239,13156821.180635447,18171740.479113042,121519623.79063123,16367756.138383381,14110818.79893899,8201577.1728706,16472739.18741153,14313375.201161904,22114909.965260744,19997762.707942847,61978487.46325652,19618016.437496528,10173589.052202448,13663747.888242228
181191513.06042603,78560278.36323202,62615807.52394478,106016471.06375113,387707184.52301526,105753826.41228409,64978770.84453676,43703746.73694967,95819073.86666942,81227855.3551389,107821232.74731123,112990863.13586046,256482346.5536449,103415507.2188237,68169082.28269024,81589651.27359149
34188386.29185697,13507223.276346713,12190217.77120332,19092248.711585503,90011604.7039879,18158421.720646575,12169314.647640286,8111154.307948456,16474986.174441706,14273666.793556806,17871035.31556637,19472187.48011175,40799491.61808265,17330854.586810764,10471941.121218305,12094164.832228009
197486442.5360973,83573321.19320458,69816386.39738324,121663004.81531575,388117465.60322344,101457485.00925203,75758009.39527278,47474068.005199306,108038387.62260422,89861686.72878027,100082954.54920733,125755774.6752603,236580249.18772173,108324265.71190634,49003902.18244273,60869773.51691851
35984285.284573674,17358679.558459844,12186895.07591151,24703248.965621196,101137406.9097235,21300768.91514122,17771191.565880638,10086344.27548058,21023669.71139162,18309235.950819634,19339800.409346163,25722902.498064883,47043068.93430987,21563532.162687607,11247967.523449264,14154999.811499136
182835757.6909312,80300810.06038144,51287735.849605024,118669575.56463644,335021275.0662478,112784454.52147311,94964600.03404738,39331633.381175175,89967064.51466846,91545472.37004828,87004805.72502935,109818704.29276136,234611102.50808984,99844585.49645823,53574683.017929636,67036902.46576542
35316655.27732239,15399803.816982599,11727953.308503635,19215876.170876246,74027453.48749721,21805507.39452015,17676524.49476917,9708430.354062486,20122740.917581223,19484809.42018904,16181863.841653578,20175624.302893795,42477569.081244275,18147760.833526514,10975865.817374624,13753824.259647826
181595891.19396925,70286419.2674133,67839624.1339817,112226001.71350229,369160274.10218245,119330463.26312895,86094819.70729804,51490003.969788134,122919483.53868403,104527145.18413094,121920792.29323646,104622304.49647222,218803668.9705325,91755143.81305933,56976727.778406784,91433398.27524748
