0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
93519148.7224285,43019706.2468188,31940440.60341655,39893691.81981535,218546524.985834,44341893.94072635,29960672.5018933,22230185.1413785,49219841.46534395,38541707.47841215,40545723.0708404,54484550.023725,114864519.55698,64501243.557166,29407894.2340026,34681247.74218865
160845523.75024617,78718882.04140356,57434751.8611948,83644152.25263807,377292674.26762605,93352008.91141616,59838860.06321417,45962472.55414617,105805921.61417449,77775736.76831135,85181129.94764444,99966463.37526673,221913208.02018964,117138928.21885547,53272713.04412334,69936938.02448148
55497307.717961594,24606963.86130208,17110437.190676216,24375234.959382173,653288139.1234201,36783600.46666151,17743999.692221515,12458891.709091127,41766158.07642326,23763105.870738395,32368506.376562916,33914476.89695087,139747191.21196002,39116213.29228497,12986229.26369321,25077824.218018867
227797491.8151797,98161796.2099067,77801636.85569356,108233741.97629562,453538930.2609009,144481462.48486373,75450292.10976724,52302780.03301133,159156597.9347488,97372945.58186695,131862863.61717553,122070152.25602749,299970522.0644983,139165892.22029042,51817285.42064367,104896421.14614469
33154402.59245403,13785219.12617421,12386738.984762292,16718061.18011532,140680411.50722805,16840791.597723357,13326691.007101715,9172399.314376654,20017513.326311134,14305250.64412446,18317112.484929837,18372174.162298102,51650917.80110644,18302025.996735647,9011839.904033242,14192168.630354218
143729452.06281093,65245792.0744385,53852729.35094856,75763816.14814766,346473987.5558914,72969597.39288999,66245768.251363814,40156199.258986905,89720684.52316217,64302808.36705355,99803060.11322866,87497404.72913282,232954000.3226656,86956751.83940063,47879997.16536607,67939397.62903988
25183446.157485336,11378558.262848265,10189201.465211779,14519131.723260885,64523134.36432316,14827605.402844435,12312237.12453133,7095213.673614888,15059334.391967054,11740071.917861603,19987798.74375831,16063016.043017138,42080891.39985506,15526131.24954801,10182066.461196467,11890335.588670986
175203633.67015246,84151644.57776813,67011479.840019844,102028186.24639636,438018361.9910565,115064413.17373449,77352043.72090437,41459196.5992053,95572130.66096897,81016936.40315971,123551464.52028157,101900016.89082298,264323070.55007142,99263002.9497211,55144247.31136912,74756610.95483516
32772752.94809282,15366485.157846838,12199441.122134227,17075864.955942094,119794665.87698196,21184988.236870356,12795316.741526268,7651175.754773619,17390300.968242295,16003437.948949385,22020863.756683618,18935882.78674099,51588028.23668394,19213398.746290635,8893495.654969618,13488972.815469958
174550910.8110904,78983857.48084019,70598645.04975519,86676911.9353393,371495409.46331847,93441160.89062579,71612262.04384597,41665898.05931167,88827693.58419175,84977057.47643249,131718834.98563433,110286302.8795172,269991339.13290167,105706866.62134066,39789851.70610811,60607131.35129826
30933241.746018678,14170047.164835367,12738146.301454637,17722820.421150822,96389021.53473431,16339789.341004457,13970842.018897463,8117106.664305288,16310549.594714284,14168037.335805029,21878729.173125282,19738230.421251804,52198000.94093637,19345720.963851042,9926655.857780822,13378134.064263415
179963618.3684727,77957543.11965904,62146071.37331499,105346382.595117,385464352.9010377,104979070.05330786,64458513.69697301,43381061.246553995,95137403.59868881,80633113.52600881,107039529.8179148,112106658.6032536,254653432.4734943,102648505.31964442,67694083.40732507,81046305.82917613
33737806.25283481,13356345.854649406,11938990.490884608,18766543.476321973,84770084.17467368,18070861.299727805,11874762.326762995,7820954.628203329,16237868.512344321,14196341.430420281,17660023.910728246,19496823.08851222,39224328.448268324,17316148.64142095,10206115.694916416,12115461.729907976
197367769.6266213,83469828.9303614,69724809.50002733,121598352.9242993,388182410.1434159,101384702.5160013,75761157.76573914,47415970.04051127,107973411.78621365,89846094.41607994,100029923.4331928,125678664.43967503,236496416.21684533,108243504.79446219,49004532.731921,60847919.0378849
36445608.79419325,17545772.554693423,12185665.286064355,24911844.28634923,116375780.06932387,21304209.40812371,18000155.16668871,10091001.997353075,21120584.811513107,18289949.18859978,19154191.80968181,26146000.381679058,51949095.75680414,21808682.33326088,11160881.987116842,14255484.733390175
184211660.14189816,80978503.41742514,51658921.31940491,119544380.00812826,337426672.785797,113592695.27385306,95719593.87853374,39609860.752029024,90666990.69887328,92149568.20279332,87663981.72526695,110645216.90865004,236342724.66357273,100595296.59067383,53963173.25855388,67534759.70588097
35708747.301317886,15487043.858911172,11914831.547893604,19644405.915079556,92648085.4626182,22284697.212414097,18218691.328356534,9754159.657457653,20130329.515065614,19669118.41462721,16849874.796646394,20539750.1761191,43305073.742263526,18216642.8725956,11031591.110882692,14017617.318954779
183285285.64579874,70863958.32585725,68456943.44709827,113178787.24114579,371476072.1165663,120318359.90697187,86846470.13627662,51953267.946554385,123853207.76323101,105459131.30320746,122993867.74803033,105525149.19061872,220673535.91375297,92530122.89905828,57501659.13073173,92151596.31912625
